"Store No.","Date","Time","Millisecond","V-1","A-1","W-1","VA-1","var-1","PF-1","deg-1","VHz-1","AHz-1","Wh-1","Wh+-1","TIME"
1250,  2023/06/16,09:14:29,  5,  220.01 ,   4.015 , 0.8730E+03, 0.8834E+03, 0.1354E+03,  0.9882 ,G    8.8 ,  59.990 ,   Error ,  77.850 ,  77.854 ,     0:05:21
1251,  2023/06/16,09:14:29,255,  219.95 ,   4.015 , 0.8720E+03, 0.8830E+03, 0.1391E+03,  0.9875 ,G    9.1 ,  59.984 ,   Error ,  77.910 ,  77.915 ,     0:05:21
1252,  2023/06/16,09:14:29,485,  220.10 ,   4.022 , 0.8746E+03, 0.8852E+03, 0.1366E+03,  0.9880 ,G    8.9 ,  59.990 ,   Error ,  77.971 ,  77.975 ,     0:05:21
1253,  2023/06/16,09:14:29,755,  219.82 ,   4.018 , 0.8728E+03, 0.8832E+03, 0.1353E+03,  0.9882 ,G    8.8 ,  59.986 ,   Error ,  78.032 ,  78.036 ,     0:05:21
1254,  2023/06/16,09:14:29,995,  220.00 ,   4.016 , 0.8725E+03, 0.8835E+03, 0.1390E+03,  0.9875 ,G    9.1 ,  59.988 ,   Error ,  78.092 ,  78.097 ,     0:05:22
1255,  2023/06/16,09:14:30,245,  220.03 ,   4.024 , 0.8747E+03, 0.8854E+03, 0.1373E+03,  0.9879 ,G    8.9 ,  59.986 ,   Error ,  78.153 ,  78.157 ,     0:05:22
1256,  2023/06/16,09:14:30,485,  220.06 ,   4.018 , 0.8737E+03, 0.8842E+03, 0.1360E+03,  0.9881 ,G    8.8 ,  59.990 ,   Error ,  78.214 ,  78.218 ,     0:05:22
1257,  2023/06/16,09:14:30,755,  220.02 ,   4.013 , 0.8721E+03, 0.8830E+03, 0.1386E+03,  0.9876 ,G    9.0 ,  59.980 ,   Error ,  78.274 ,  78.279 ,     0:05:22
1258,  2023/06/16,09:14:30,985,  220.24 ,   4.020 , 0.8746E+03, 0.8854E+03, 0.1379E+03,  0.9878 ,G    9.0 ,  59.988 ,   Error ,  78.335 ,  78.339 ,     0:05:23
1259,  2023/06/16,09:14:31,255,  219.93 ,   4.016 , 0.8727E+03, 0.8832E+03, 0.1358E+03,  0.9881 ,G    8.8 ,  59.982 ,   Error ,  78.395 ,  78.400 ,     0:05:23
1260,  2023/06/16,09:14:31,505,  219.97 ,   4.009 , 0.8711E+03, 0.8820E+03, 0.1379E+03,  0.9877 ,G    9.0 ,  59.988 ,   Error ,  78.456 ,  78.460 ,     0:05:23
1261,  2023/06/16,09:14:31,755,  220.05 ,   4.021 , 0.8740E+03, 0.8849E+03, 0.1382E+03,  0.9877 ,G    9.0 ,  59.982 ,   Error ,  78.517 ,  78.521 ,     0:05:23
1262,  2023/06/16,09:14:31,995,  219.93 ,   4.021 , 0.8738E+03, 0.8844E+03, 0.1365E+03,  0.9880 ,G    8.9 ,  59.992 ,   Error ,  78.577 ,  78.582 ,     0:05:24
1263,  2023/06/16,09:14:32,255,  219.87 ,   4.013 , 0.8716E+03, 0.8823E+03, 0.1370E+03,  0.9879 ,G    8.9 ,  59.984 ,   Error ,  78.638 ,  78.642 ,     0:05:24
1264,  2023/06/16,09:14:32,505,  220.31 ,   4.021 , 0.8749E+03, 0.8858E+03, 0.1387E+03,  0.9877 ,G    9.0 ,  59.990 ,   Error ,  78.699 ,  78.703 ,     0:05:24
1265,  2023/06/16,09:14:32,745,  219.92 ,   4.021 , 0.8738E+03, 0.8843E+03, 0.1361E+03,  0.9881 ,G    8.9 ,  59.984 ,   Error ,  78.759 ,  78.764 ,     0:05:24
1266,  2023/06/16,09:14:33, 15,  219.90 ,   4.012 , 0.8716E+03, 0.8822E+03, 0.1359E+03,  0.9881 ,G    8.9 ,  59.988 ,   Error ,  78.820 ,  78.824 ,     0:05:25
1267,  2023/06/16,09:14:33,255,  220.08 ,   4.021 , 0.8740E+03, 0.8850E+03, 0.1390E+03,  0.9876 ,G    9.0 ,  59.981 ,   Error ,  78.881 ,  78.885 ,     0:05:25
1268,  2023/06/16,09:14:33,515,  219.91 ,   4.022 , 0.8738E+03, 0.8845E+03, 0.1373E+03,  0.9879 ,G    8.9 ,  59.990 ,   Error ,  78.941 ,  78.946 ,     0:05:25
1269,  2023/06/16,09:14:33,755,  219.73 ,   4.010 , 0.8707E+03, 0.8811E+03, 0.1350E+03,  0.9882 ,G    8.8 ,  59.981 ,   Error ,  79.002 ,  79.006 ,     0:05:25
1270,  2023/06/16,09:14:33,985,  220.11 ,   4.023 , 0.8744E+03, 0.8854E+03, 0.1392E+03,  0.9876 ,G    9.0 ,  59.986 ,   Error ,  79.063 ,  79.067 ,     0:05:26
1271,  2023/06/16,09:14:34,235,  219.91 ,   4.026 , 0.8745E+03, 0.8852E+03, 0.1375E+03,  0.9879 ,G    8.9 ,  59.984 ,   Error ,  79.123 ,  79.128 ,     0:05:26
1272,  2023/06/16,09:14:34,496,  219.94 ,   4.009 , 0.8714E+03, 0.8817E+03, 0.1345E+03,  0.9883 ,G    8.8 ,  59.988 ,   Error ,  79.184 ,  79.188 ,     0:05:26
1273,  2023/06/16,09:14:34,746,  220.14 ,   4.021 , 0.8742E+03, 0.8852E+03, 0.1396E+03,  0.9875 ,G    9.1 ,  59.979 ,   Error ,  79.245 ,  79.249 ,     0:05:26
1274,  2023/06/16,09:14:34,996,  220.06 ,   4.024 , 0.8746E+03, 0.8855E+03, 0.1386E+03,  0.9877 ,G    9.0 ,  59.986 ,   Error ,  79.305 ,  79.310 ,     0:05:27
1275,  2023/06/16,09:14:35,256,  219.79 ,   4.008 , 0.8707E+03, 0.8809E+03, 0.1334E+03,  0.9885 ,G    8.7 ,  59.981 ,   Error ,  79.366 ,  79.370 ,     0:05:27
1276,  2023/06/16,09:14:35,496,  220.08 ,   4.021 , 0.8739E+03, 0.8848E+03, 0.1388E+03,  0.9876 ,G    9.0 ,  59.984 ,   Error ,  79.427 ,  79.431 ,     0:05:27
1277,  2023/06/16,09:14:35,756,  219.89 ,   4.024 , 0.8741E+03, 0.8849E+03, 0.1378E+03,  0.9878 ,G    9.0 ,  59.984 ,   Error ,  79.487 ,  79.491 ,     0:05:27
1278,  2023/06/16,09:14:36,  6,  219.73 ,   4.010 , 0.8710E+03, 0.8810E+03, 0.1324E+03,  0.9886 ,G    8.6 ,  59.984 ,   Error ,  79.548 ,  79.552 ,     0:05:28
1279,  2023/06/16,09:14:36,246,  220.05 ,   4.023 , 0.8742E+03, 0.8853E+03, 0.1395E+03,  0.9875 ,G    9.1 ,  59.977 ,   Error ,  79.609 ,  79.613 ,     0:05:28
1280,  2023/06/16,09:14:36,506,  220.10 ,   4.025 , 0.8750E+03, 0.8860E+03, 0.1386E+03,  0.9877 ,G    9.0 ,  59.984 ,   Error ,  79.669 ,  79.674 ,     0:05:28
1281,  2023/06/16,09:14:36,746,  219.77 ,   4.008 , 0.8709E+03, 0.8809E+03, 0.1326E+03,  0.9886 ,G    8.7 ,  59.977 ,   Error ,  79.730 ,  79.734 ,     0:05:28
1282,  2023/06/16,09:14:37,  6,  220.11 ,   4.020 , 0.8739E+03, 0.8849E+03, 0.1393E+03,  0.9875 ,G    9.1 ,  59.979 ,   Error ,  79.791 ,  79.795 ,     0:05:29
1283,  2023/06/16,09:14:37,246,  220.10 ,   4.022 , 0.8744E+03, 0.8853E+03, 0.1389E+03,  0.9876 ,G    9.0 ,  59.979 ,   Error ,  79.851 ,  79.855 ,     0:05:29
1284,  2023/06/16,09:14:37,506,  219.80 ,   4.004 , 0.8699E+03, 0.8800E+03, 0.1326E+03,  0.9886 ,G    8.7 ,  59.981 ,   Error ,  79.912 ,  79.916 ,     0:05:29
1285,  2023/06/16,09:14:37,756,  220.00 ,   4.018 , 0.8728E+03, 0.8839E+03, 0.1393E+03,  0.9875 ,G    9.1 ,  59.977 ,   Error ,  79.972 ,  79.977 ,     0:05:29
1286,  2023/06/16,09:14:38,  6,  220.06 ,   4.026 , 0.8750E+03, 0.8860E+03, 0.1392E+03,  0.9876 ,G    9.0 ,  59.981 ,   Error ,  80.033 ,  80.037 ,     0:05:30
1287,  2023/06/16,09:14:38,256,  220.09 ,   4.023 , 0.8746E+03, 0.8854E+03, 0.1376E+03,  0.9879 ,G    8.9 ,  59.977 ,   Error ,  80.094 ,  80.098 ,     0:05:30
1288,  2023/06/16,09:14:38,486,  220.11 ,   4.019 , 0.8737E+03, 0.8847E+03, 0.1393E+03,  0.9875 ,G    9.1 ,  59.979 ,   Error ,  80.154 ,  80.159 ,     0:05:30
1289,  2023/06/16,09:14:38,756,  219.94 ,   4.014 , 0.8720E+03, 0.8828E+03, 0.1377E+03,  0.9878 ,G    9.0 ,  59.977 ,   Error ,  80.215 ,  80.219 ,     0:05:30
1290,  2023/06/16,09:14:38,996,  220.16 ,   4.020 , 0.8744E+03, 0.8851E+03, 0.1375E+03,  0.9879 ,G    8.9 ,  59.981 ,   Error ,  80.276 ,  80.280 ,     0:05:31
1291,  2023/06/16,09:14:39,256,  219.88 ,   4.015 , 0.8725E+03, 0.8829E+03, 0.1354E+03,  0.9882 ,G    8.8 ,  59.975 ,   Error ,  80.336 ,  80.341 ,     0:05:31
1292,  2023/06/16,09:14:39,506,  219.84 ,   4.010 , 0.8708E+03, 0.8816E+03, 0.1374E+03,  0.9878 ,G    9.0 ,  59.984 ,   Error ,  80.397 ,  80.401 ,     0:05:31
1293,  2023/06/16,09:14:39,756,  220.10 ,   4.022 , 0.8744E+03, 0.8852E+03, 0.1380E+03,  0.9878 ,G    9.0 ,  59.977 ,   Error ,  80.458 ,  80.462 ,     0:05:31
1294,  2023/06/16,09:14:40,  6,  219.84 ,   4.022 , 0.8736E+03, 0.8842E+03, 0.1360E+03,  0.9881 ,G    8.8 ,  59.979 ,   Error ,  80.518 ,  80.523 ,     0:05:32
1295,  2023/06/16,09:14:40,256,  219.82 ,   4.012 , 0.8714E+03, 0.8819E+03, 0.1360E+03,  0.9880 ,G    8.9 ,  59.977 ,   Error ,  80.579 ,  80.583 ,     0:05:32
1296,  2023/06/16,09:14:40,496,  220.18 ,   4.022 , 0.8748E+03, 0.8856E+03, 0.1375E+03,  0.9879 ,G    8.9 ,  59.977 ,   Error ,  80.640 ,  80.644 ,     0:05:32
1297,  2023/06/16,09:14:40,756,  219.90 ,   4.021 , 0.8737E+03, 0.8841E+03, 0.1355E+03,  0.9882 ,G    8.8 ,  59.972 ,   Error ,  80.700 ,  80.705 ,     0:05:32
1298,  2023/06/16,09:14:40,996,  219.78 ,   4.009 , 0.8707E+03, 0.8811E+03, 0.1347E+03,  0.9882 ,G    8.8 ,  59.979 ,   Error ,  80.761 ,  80.765 ,     0:05:33
1299,  2023/06/16,09:14:41,256,  220.15 ,   4.020 , 0.8740E+03, 0.8849E+03, 0.1386E+03,  0.9877 ,G    9.0 ,  59.975 ,   Error ,  80.822 ,  80.826 ,     0:05:33
1300,  2023/06/16,09:14:41,496,  219.83 ,   4.021 , 0.8733E+03, 0.8839E+03, 0.1364E+03,  0.9880 ,G    8.9 ,  59.977 ,   Error ,  80.882 ,  80.887 ,     0:05:33
1301,  2023/06/16,09:14:41,756,  219.68 ,   4.011 , 0.8708E+03, 0.8811E+03, 0.1343E+03,  0.9883 ,G    8.8 ,  59.975 ,   Error ,  80.943 ,  80.947 ,     0:05:33
1302,  2023/06/16,09:14:42,  6,  220.06 ,   4.021 , 0.8739E+03, 0.8849E+03, 0.1388E+03,  0.9876 ,G    9.0 ,  59.975 ,   Error ,  81.003 ,  81.008 ,     0:05:34
1303,  2023/06/16,09:14:42,256,  219.90 ,   4.021 , 0.8735E+03, 0.8842E+03, 0.1371E+03,  0.9879 ,G    8.9 ,  59.975 ,   Error ,  81.064 ,  81.069 ,     0:05:34
1304,  2023/06/16,09:14:42,516,  219.77 ,   4.006 , 0.8703E+03, 0.8804E+03, 0.1330E+03,  0.9885 ,G    8.7 ,  59.977 ,   Error ,  81.125 ,  81.129 ,     0:05:34
1305,  2023/06/16,09:14:42,746,  220.22 ,   4.014 , 0.8730E+03, 0.8840E+03, 0.1392E+03,  0.9875 ,G    9.1 ,  59.970 ,   Error ,  81.185 ,  81.190 ,     0:05:34
1306,  2023/06/16,09:14:43,  6,  220.00 ,   4.018 , 0.8731E+03, 0.8839E+03, 0.1378E+03,  0.9878 ,G    9.0 ,  59.972 ,   Error ,  81.246 ,  81.250 ,     0:05:35
1307,  2023/06/16,09:14:43,256,  219.70 ,   4.002 , 0.8691E+03, 0.8791E+03, 0.1325E+03,  0.9886 ,G    8.7 ,  59.970 ,   Error ,  81.306 ,  81.311 ,     0:05:35
1308,  2023/06/16,09:14:43,506,  220.04 ,   4.018 , 0.8731E+03, 0.8841E+03, 0.1393E+03,  0.9875 ,G    9.1 ,  59.970 ,   Error ,  81.367 ,  81.371 ,     0:05:35
1309,  2023/06/16,09:14:43,756,  219.86 ,   4.023 , 0.8737E+03, 0.8845E+03, 0.1381E+03,  0.9877 ,G    9.0 ,  59.968 ,   Error ,  81.428 ,  81.432 ,     0:05:35
1310,  2023/06/16,09:14:43,996,  219.58 ,   4.006 , 0.8697E+03, 0.8797E+03, 0.1321E+03,  0.9887 ,G    8.6 ,  59.970 ,   Error ,  81.488 ,  81.493 ,     0:05:36
1311,  2023/06/16,09:14:44,256,  220.04 ,   4.019 , 0.8733E+03, 0.8844E+03, 0.1396E+03,  0.9875 ,G    9.1 ,  59.970 ,   Error ,  81.549 ,  81.553 ,     0:05:36
1312,  2023/06/16,09:14:44,506,  220.06 ,   4.022 , 0.8742E+03, 0.8851E+03, 0.1387E+03,  0.9876 ,G    9.0 ,  59.968 ,   Error ,  81.609 ,  81.614 ,     0:05:36
1313,  2023/06/16,09:14:44,746,  219.75 ,   4.002 , 0.8696E+03, 0.8795E+03, 0.1317E+03,  0.9887 ,G    8.6 ,  59.968 ,   Error ,  81.670 ,  81.674 ,     0:05:36
1314,  2023/06/16,09:14:44,996,  220.08 ,   4.017 , 0.8730E+03, 0.8841E+03, 0.1391E+03,  0.9875 ,G    9.1 ,  59.968 ,   Error ,  81.730 ,  81.735 ,     0:05:37
1315,  2023/06/16,09:14:45,246,  220.10 ,   4.020 , 0.8738E+03, 0.8848E+03, 0.1395E+03,  0.9875 ,G    9.1 ,  59.968 ,   Error ,  81.791 ,  81.795 ,     0:05:37
1316,  2023/06/16,09:14:45,506,  219.64 ,   4.006 , 0.8700E+03, 0.8800E+03, 0.1322E+03,  0.9887 ,G    8.6 ,  59.968 ,   Error ,  81.851 ,  81.856 ,     0:05:37
1317,  2023/06/16,09:14:45,746,  220.07 ,   4.017 , 0.8728E+03, 0.8840E+03, 0.1402E+03,  0.9873 ,G    9.1 ,  59.966 ,   Error ,  81.912 ,  81.916 ,     0:05:37
1318,  2023/06/16,09:14:45,996,  220.02 ,   4.022 , 0.8739E+03, 0.8850E+03, 0.1399E+03,  0.9874 ,G    9.1 ,  59.966 ,   Error ,  81.973 ,  81.977 ,     0:05:38
1319,  2023/06/16,09:14:46,256,  219.70 ,   4.003 , 0.8694E+03, 0.8795E+03, 0.1324E+03,  0.9886 ,G    8.7 ,  59.968 ,   Error ,  82.033 ,  82.038 ,     0:05:38
1320,  2023/06/16,09:14:46,506,  220.17 ,   4.012 , 0.8721E+03, 0.8833E+03, 0.1402E+03,  0.9873 ,G    9.1 ,  59.968 ,   Error ,  82.093 ,  82.098 ,     0:05:38
1321,  2023/06/16,09:14:46,746,  220.16 ,   4.018 , 0.8734E+03, 0.8846E+03, 0.1403E+03,  0.9873 ,G    9.1 ,  59.966 ,   Error ,  82.154 ,  82.159 ,     0:05:38
1322,  2023/06/16,09:14:47,  6,  219.71 ,   4.001 , 0.8691E+03, 0.8792E+03, 0.1326E+03,  0.9886 ,G    8.7 ,  59.966 ,   Error ,  82.214 ,  82.219 ,     0:05:39
1323,  2023/06/16,09:14:47,266,  220.16 ,   4.013 , 0.8723E+03, 0.8835E+03, 0.1400E+03,  0.9874 ,G    9.1 ,  59.968 ,   Error ,  82.275 ,  82.279 ,     0:05:39
1324,  2023/06/16,09:14:47,516,  220.11 ,   4.022 , 0.8740E+03, 0.8852E+03, 0.1403E+03,  0.9874 ,G    9.1 ,  59.963 ,   Error ,  82.335 ,  82.340 ,     0:05:39
1325,  2023/06/16,09:14:47,756,  219.61 ,   4.005 , 0.8693E+03, 0.8795E+03, 0.1331E+03,  0.9885 ,G    8.7 ,  59.966 ,   Error ,  82.396 ,  82.401 ,     0:05:39
1326,  2023/06/16,09:14:47,996,  219.93 ,   4.016 , 0.8720E+03, 0.8832E+03, 0.1398E+03,  0.9874 ,G    9.1 ,  59.963 ,   Error ,  82.456 ,  82.461 ,     0:05:40
1327,  2023/06/16,09:14:48,246,  220.12 ,   4.020 , 0.8738E+03, 0.8849E+03, 0.1397E+03,  0.9875 ,G    9.1 ,  59.963 ,   Error ,  82.517 ,  82.522 ,     0:05:40
1328,  2023/06/16,09:14:48,496,  219.81 ,   4.004 , 0.8699E+03, 0.8800E+03, 0.1333E+03,  0.9885 ,G    8.7 ,  59.963 ,   Error ,  82.578 ,  82.582 ,     0:05:40
1329,  2023/06/16,09:14:48,746,  220.14 ,   4.010 , 0.8716E+03, 0.8828E+03, 0.1398E+03,  0.9874 ,G    9.1 ,  59.966 ,   Error ,  82.638 ,  82.643 ,     0:05:40
1330,  2023/06/16,09:14:48,996,  220.12 ,   4.019 , 0.8735E+03, 0.8846E+03, 0.1394E+03,  0.9875 ,G    9.1 ,  59.961 ,   Error ,  82.698 ,  82.703 ,     0:05:41
1331,  2023/06/16,09:14:49,256,  219.81 ,   4.006 , 0.8704E+03, 0.8806E+03, 0.1332E+03,  0.9885 ,G    8.7 ,  59.963 ,   Error ,  82.759 ,  82.764 ,     0:05:41
1332,  2023/06/16,09:14:49,506,  220.01 ,   4.014 , 0.8719E+03, 0.8830E+03, 0.1397E+03,  0.9874 ,G    9.1 ,  59.966 ,   Error ,  82.820 ,  82.824 ,     0:05:41
1333,  2023/06/16,09:14:49,746,  220.05 ,   4.021 , 0.8737E+03, 0.8847E+03, 0.1390E+03,  0.9876 ,G    9.0 ,  59.966 ,   Error ,  82.880 ,  82.885 ,     0:05:41
1334,  2023/06/16,09:14:50, 16,  219.68 ,   4.009 , 0.8706E+03, 0.8807E+03, 0.1332E+03,  0.9885 ,G    8.7 ,  59.963 ,   Error ,  82.941 ,  82.945 ,     0:05:42
1335,  2023/06/16,09:14:50,256,  219.97 ,   4.012 , 0.8714E+03, 0.8825E+03, 0.1398E+03,  0.9874 ,G    9.1 ,  59.966 ,   Error ,  83.001 ,  83.006 ,     0:05:42
1336,  2023/06/16,09:14:50,496,  220.15 ,   4.019 , 0.8738E+03, 0.8848E+03, 0.1388E+03,  0.9876 ,G    9.0 ,  59.961 ,   Error ,  83.062 ,  83.066 ,     0:05:42
1337,  2023/06/16,09:14:50,756,  219.81 ,   4.004 , 0.8700E+03, 0.8802E+03, 0.1337E+03,  0.9884 ,G    8.7 ,  59.959 ,   Error ,  83.122 ,  83.127 ,     0:05:42
1338,  2023/06/16,09:14:51,  6,  219.94 ,   4.012 , 0.8712E+03, 0.8823E+03, 0.1394E+03,  0.9874 ,G    9.1 ,  59.963 ,   Error ,  83.183 ,  83.187 ,     0:05:43
1339,  2023/06/16,09:14:51,256,  220.13 ,   4.021 , 0.8742E+03, 0.8851E+03, 0.1385E+03,  0.9877 ,G    9.0 ,  59.961 ,   Error ,  83.243 ,  83.248 ,     0:05:43
1340,  2023/06/16,09:14:51,506,  219.75 ,   4.009 , 0.8707E+03, 0.8811E+03, 0.1346E+03,  0.9883 ,G    8.8 ,  59.954 ,   Error ,  83.304 ,  83.309 ,     0:05:43
1341,  2023/06/16,09:14:51,756,  219.86 ,   4.014 , 0.8714E+03, 0.8824E+03, 0.1395E+03,  0.9874 ,G    9.1 ,  59.959 ,   Error ,  83.365 ,  83.369 ,     0:05:43
1342,  2023/06/16,09:14:51,986,  220.00 ,   4.022 , 0.8739E+03, 0.8847E+03, 0.1379E+03,  0.9878 ,G    9.0 ,  59.957 ,   Error ,  83.425 ,  83.430 ,     0:05:44
1343,  2023/06/16,09:14:52,256,  219.78 ,   4.011 , 0.8712E+03, 0.8816E+03, 0.1346E+03,  0.9883 ,G    8.8 ,  59.957 ,   Error ,  83.486 ,  83.490 ,     0:05:44
1344,  2023/06/16,09:14:52,506,  220.02 ,   4.008 , 0.8708E+03, 0.8818E+03, 0.1394E+03,  0.9874 ,G    9.1 ,  59.957 ,   Error ,  83.546 ,  83.551 ,     0:05:44
1345,  2023/06/16,09:14:52,746,  220.12 ,   4.016 , 0.8732E+03, 0.8839E+03, 0.1376E+03,  0.9878 ,G    9.0 ,  59.959 ,   Error ,  83.607 ,  83.611 ,     0:05:44
1346,  2023/06/16,09:14:53,986,  219.83 ,   4.011 , 0.8714E+03, 0.8818E+03, 0.1353E+03,  0.9882 ,G    8.8 ,  59.954 ,   Error ,  83.667 ,  83.672 ,     0:05:45
1347,  2023/06/16,09:14:54, 66,  219.93 ,   4.019 , 0.8729E+03, 0.8838E+03, 0.1386E+03,  0.9876 ,G    9.0 ,  59.957 ,   Error ,  83.910 ,  83.914 ,     0:05:46
1348,  2023/06/16,09:14:54,246,  219.69 ,   4.002 , 0.8690E+03, 0.8792E+03, 0.1333E+03,  0.9884 ,G    8.7 ,  59.956 ,   Error ,  83.970 ,  83.975 ,     0:05:46
1349,  2023/06/16,09:14:54,506,  220.19 ,   4.013 , 0.8725E+03, 0.8836E+03, 0.1399E+03,  0.9874 ,G    9.1 ,  59.954 ,   Error ,  84.031 ,  84.036 ,     0:05:46
1350,  2023/06/16,09:14:54,746,  220.08 ,   4.018 , 0.8733E+03, 0.8843E+03, 0.1388E+03,  0.9876 ,G    9.0 ,  59.958 ,   Error ,  84.092 ,  84.096 ,     0:05:46
1351,  2023/06/16,09:14:55, 26,  219.80 ,   4.004 , 0.8700E+03, 0.8801E+03, 0.1328E+03,  0.9886 ,G    8.7 ,  59.954 ,   Error ,  84.152 ,  84.157 ,     0:05:47
1352,  2023/06/16,09:14:55,246,  220.14 ,   4.017 , 0.8732E+03, 0.8843E+03, 0.1395E+03,  0.9875 ,G    9.1 ,  59.954 ,   Error ,  84.213 ,  84.217 ,     0:05:47
1353,  2023/06/16,09:14:55,486,  220.07 ,   4.020 , 0.8737E+03, 0.8847E+03, 0.1393E+03,  0.9875 ,G    9.1 ,  59.952 ,   Error ,  84.273 ,  84.278 ,     0:05:47
1354,  2023/06/16,09:14:55,756,  219.68 ,   4.005 , 0.8697E+03, 0.8798E+03, 0.1330E+03,  0.9885 ,G    8.7 ,  59.956 ,   Error ,  84.334 ,  84.339 ,     0:05:47
1355,  2023/06/16,09:14:55,996,  220.01 ,   4.015 , 0.8724E+03, 0.8834E+03, 0.1394E+03,  0.9875 ,G    9.1 ,  59.952 ,   Error ,  84.394 ,  84.399 ,     0:05:48
1356,  2023/06/16,09:14:56,246,  220.01 ,   4.020 , 0.8735E+03, 0.8845E+03, 0.1392E+03,  0.9875 ,G    9.1 ,  59.960 ,   Error ,  84.455 ,  84.460 ,     0:05:48
1357,  2023/06/16,09:14:56,486,  219.83 ,   4.000 , 0.8692E+03, 0.8793E+03, 0.1330E+03,  0.9885 ,G    8.7 ,  59.954 ,   Error ,  84.516 ,  84.520 ,     0:05:48
1358,  2023/06/16,09:14:56,756,  220.14 ,   4.014 , 0.8726E+03, 0.8837E+03, 0.1397E+03,  0.9874 ,G    9.1 ,  59.956 ,   Error ,  84.576 ,  84.581 ,     0:05:48
1359,  2023/06/16,09:14:56,986,  220.13 ,   4.019 , 0.8737E+03, 0.8848E+03, 0.1396E+03,  0.9875 ,G    9.1 ,  59.956 ,   Error ,  84.637 ,  84.641 ,     0:05:49
1360,  2023/06/16,09:14:57,246,  219.79 ,   4.002 , 0.8695E+03, 0.8797E+03, 0.1330E+03,  0.9885 ,G    8.7 ,  59.958 ,   Error ,  84.697 ,  84.702 ,     0:05:49
1361,  2023/06/16,09:14:57,496,  220.10 ,   4.012 , 0.8719E+03, 0.8830E+03, 0.1396E+03,  0.9874 ,G    9.1 ,  59.956 ,   Error ,  84.758 ,  84.762 ,     0:05:49
1362,  2023/06/16,09:14:57,746,  220.01 ,   4.018 , 0.8731E+03, 0.8840E+03, 0.1388E+03,  0.9876 ,G    9.0 ,  59.958 ,   Error ,  84.818 ,  84.823 ,     0:05:49
1363,  2023/06/16,09:14:58,  6,  219.75 ,   3.999 , 0.8687E+03, 0.8788E+03, 0.1330E+03,  0.9885 ,G    8.7 ,  59.958 ,   Error ,  84.879 ,  84.883 ,     0:05:50
1364,  2023/06/16,09:14:58,246,  220.03 ,   4.009 , 0.8710E+03, 0.8821E+03, 0.1396E+03,  0.9874 ,G    9.1 ,  59.958 ,   Error ,  84.939 ,  84.944 ,     0:05:50
1365,  2023/06/16,09:14:58,506,  220.25 ,   4.014 , 0.8730E+03, 0.8840E+03, 0.1394E+03,  0.9875 ,G    9.1 ,  59.960 ,   Error ,  85.000 ,  85.004 ,     0:05:50
1366,  2023/06/16,09:14:58,776,  219.85 ,   4.002 , 0.8697E+03, 0.8799E+03, 0.1332E+03,  0.9885 ,G    8.7 ,  59.960 ,   Error ,  85.060 ,  85.065 ,     0:05:50
1367,  2023/06/16,09:14:59,  6,  220.15 ,   4.011 , 0.8719E+03, 0.8831E+03, 0.1400E+03,  0.9874 ,G    9.1 ,  59.958 ,   Error ,  85.121 ,  85.125 ,     0:05:51
1368,  2023/06/16,09:14:59,256,  220.13 ,   4.019 , 0.8737E+03, 0.8847E+03, 0.1392E+03,  0.9876 ,G    9.1 ,  59.962 ,   Error ,  85.181 ,  85.186 ,     0:05:51
1369,  2023/06/16,09:14:59,496,  219.82 ,   4.002 , 0.8694E+03, 0.8796E+03, 0.1334E+03,  0.9884 ,G    8.7 ,  59.960 ,   Error ,  85.242 ,  85.246 ,     0:05:51
1370,  2023/06/16,09:14:59,756,  219.96 ,   4.012 , 0.8713E+03, 0.8824E+03, 0.1394E+03,  0.9874 ,G    9.1 ,  59.960 ,   Error ,  85.302 ,  85.307 ,     0:05:51
1371,  2023/06/16,09:14:59,996,  220.09 ,   4.017 , 0.8730E+03, 0.8840E+03, 0.1389E+03,  0.9876 ,G    9.0 ,  59.962 ,   Error ,  85.363 ,  85.367 ,     0:05:52
1372,  2023/06/16,09:15:00,246,  219.72 ,   4.002 , 0.8691E+03, 0.8792E+03, 0.1333E+03,  0.9884 ,G    8.7 ,  59.962 ,   Error ,  85.423 ,  85.428 ,     0:05:52
1373,  2023/06/16,09:15:00,496,  220.19 ,   4.008 , 0.8714E+03, 0.8825E+03, 0.1396E+03,  0.9874 ,G    9.1 ,  59.962 ,   Error ,  85.483 ,  85.488 ,     0:05:52
1374,  2023/06/16,09:15:00,756,  220.19 ,   4.017 , 0.8735E+03, 0.8844E+03, 0.1385E+03,  0.9877 ,G    9.0 ,  59.962 ,   Error ,  85.544 ,  85.549 ,     0:05:52
1375,  2023/06/16,09:15:01,  6,  219.94 ,   4.001 , 0.8697E+03, 0.8800E+03, 0.1341E+03,  0.9883 ,G    8.8 ,  59.964 ,   Error ,  85.604 ,  85.609 ,     0:05:53
1376,  2023/06/16,09:15:01,236,  220.08 ,   4.008 , 0.8710E+03, 0.8821E+03, 0.1397E+03,  0.9874 ,G    9.1 ,  59.964 ,   Error ,  85.665 ,  85.670 ,     0:05:53
1377,  2023/06/16,09:15:01,516,  220.23 ,   4.014 , 0.8731E+03, 0.8840E+03, 0.1385E+03,  0.9876 ,G    9.0 ,  59.966 ,   Error ,  85.725 ,  85.730 ,     0:05:53
