"Store No.","Date","Time","Millisecond","V-1","A-1","W-1","VA-1","var-1","PF-1","deg-1","VHz-1","AHz-1","Wh-1","Wh+-1","TIME"
12077,  2023/05/12,11:40:41,209,  220.30 ,   5.481 , 1.1880E+03, 1.2075E+03, 0.2162E+03,  0.9838 ,G   10.3 ,  60.022 ,   Error , 1.0175E+03, 1.0177E+03,     0:51:07
12078,  2023/05/12,11:40:41,459,  220.90 ,   5.503 , 1.1949E+03, 1.2157E+03, 0.2240E+03,  0.9829 ,G   10.6 ,  60.024 ,   Error , 1.0176E+03, 1.0178E+03,     0:51:07
12079,  2023/05/12,11:40:41,699,  220.84 ,   5.505 , 1.1954E+03, 1.2157E+03, 0.2214E+03,  0.9833 ,G   10.5 ,  60.026 ,   Error , 1.0177E+03, 1.0179E+03,     0:51:07
12080,  2023/05/12,11:40:41,969,  220.46 ,   5.479 , 1.1888E+03, 1.2079E+03, 0.2142E+03,  0.9842 ,G   10.2 ,  60.024 ,   Error , 1.0178E+03, 1.0180E+03,     0:51:07
12081,  2023/05/12,11:40:42,199,  220.75 ,   5.500 , 1.1931E+03, 1.2142E+03, 0.2251E+03,  0.9827 ,G   10.7 ,  60.020 ,   Error , 1.0179E+03, 1.0181E+03,     0:51:08
12082,  2023/05/12,11:40:42,459,  220.85 ,   5.509 , 1.1963E+03, 1.2165E+03, 0.2210E+03,  0.9834 ,G   10.5 ,  60.026 ,   Error , 1.0180E+03, 1.0181E+03,     0:51:08
12083,  2023/05/12,11:40:42,699,  220.44 ,   5.487 , 1.1903E+03, 1.2095E+03, 0.2143E+03,  0.9842 ,G   10.2 ,  60.024 ,   Error , 1.0180E+03, 1.0182E+03,     0:51:08
12084,  2023/05/12,11:40:42,959,  220.55 ,   5.493 , 1.1907E+03, 1.2115E+03, 0.2238E+03,  0.9828 ,G   10.6 ,  60.024 ,   Error , 1.0181E+03, 1.0183E+03,     0:51:08
12085,  2023/05/12,11:40:43,219,  220.90 ,   5.507 , 1.1963E+03, 1.2164E+03, 0.2203E+03,  0.9835 ,G   10.4 ,  60.024 ,   Error , 1.0182E+03, 1.0184E+03,     0:51:09
12086,  2023/05/12,11:40:43,459,  220.62 ,   5.496 , 1.1929E+03, 1.2124E+03, 0.2169E+03,  0.9839 ,G   10.3 ,  60.026 ,   Error , 1.0183E+03, 1.0185E+03,     0:51:09
12087,  2023/05/12,11:40:43,699,  220.60 ,   5.486 , 1.1898E+03, 1.2102E+03, 0.2211E+03,  0.9832 ,G   10.5 ,  60.020 ,   Error , 1.0184E+03, 1.0186E+03,     0:51:09
12088,  2023/05/12,11:40:43,949,  221.06 ,   5.506 , 1.1966E+03, 1.2171E+03, 0.2221E+03,  0.9832 ,G   10.5 ,  60.020 ,   Error , 1.0185E+03, 1.0186E+03,     0:51:09
12089,  2023/05/12,11:40:44,199,  220.65 ,   5.500 , 1.1936E+03, 1.2136E+03, 0.2191E+03,  0.9836 ,G   10.4 ,  60.020 ,   Error , 1.0185E+03, 1.0187E+03,     0:51:10
12090,  2023/05/12,11:40:44,459,  220.34 ,   5.481 , 1.1884E+03, 1.2078E+03, 0.2156E+03,  0.9839 ,G   10.3 ,  60.022 ,   Error , 1.0186E+03, 1.0188E+03,     0:51:10
12091,  2023/05/12,11:40:44,709,  220.67 ,   5.502 , 1.1935E+03, 1.2141E+03, 0.2227E+03,  0.9830 ,G   10.6 ,  60.016 ,   Error , 1.0187E+03, 1.0189E+03,     0:51:10
12092,  2023/05/12,11:40:44,959,  220.61 ,   5.508 , 1.1949E+03, 1.2150E+03, 0.2204E+03,  0.9834 ,G   10.5 ,  60.024 ,   Error , 1.0188E+03, 1.0190E+03,     0:51:10
12093,  2023/05/12,11:40:45,199,  220.20 ,   5.484 , 1.1887E+03, 1.2076E+03, 0.2125E+03,  0.9844 ,G   10.1 ,  60.018 ,   Error , 1.0189E+03, 1.0191E+03,     0:51:11
12094,  2023/05/12,11:40:45,449,  220.69 ,   5.500 , 1.1929E+03, 1.2139E+03, 0.2250E+03,  0.9827 ,G   10.7 ,  60.018 ,   Error , 1.0189E+03, 1.0191E+03,     0:51:11
12095,  2023/05/12,11:40:45,699,  220.95 ,   5.509 , 1.1968E+03, 1.2172E+03, 0.2217E+03,  0.9833 ,G   10.5 ,  60.016 ,   Error , 1.0190E+03, 1.0192E+03,     0:51:11
12096,  2023/05/12,11:40:45,959,  220.45 ,   5.493 , 1.1917E+03, 1.2110E+03, 0.2151E+03,  0.9841 ,G   10.2 ,  60.020 ,   Error , 1.0191E+03, 1.0193E+03,     0:51:11
12097,  2023/05/12,11:40:46,199,  220.63 ,   5.494 , 1.1913E+03, 1.2122E+03, 0.2244E+03,  0.9827 ,G   10.7 ,  60.014 ,   Error , 1.0192E+03, 1.0194E+03,     0:51:12
12098,  2023/05/12,11:40:46,439,  220.89 ,   5.511 , 1.1971E+03, 1.2173E+03, 0.2208E+03,  0.9834 ,G   10.5 ,  60.016 ,   Error , 1.0193E+03, 1.0195E+03,     0:51:12
12099,  2023/05/12,11:40:46,699,  220.64 ,   5.499 , 1.1935E+03, 1.2133E+03, 0.2183E+03,  0.9837 ,G   10.4 ,  60.016 ,   Error , 1.0194E+03, 1.0195E+03,     0:51:12
12100,  2023/05/12,11:40:46,949,  220.41 ,   5.490 , 1.1899E+03, 1.2101E+03, 0.2200E+03,  0.9833 ,G   10.5 ,  60.014 ,   Error , 1.0194E+03, 1.0196E+03,     0:51:12
12101,  2023/05/12,11:40:47,209,  220.82 ,   5.509 , 1.1961E+03, 1.2166E+03, 0.2222E+03,  0.9832 ,G   10.5 ,  60.008 ,   Error , 1.0195E+03, 1.0197E+03,     0:51:13
12102,  2023/05/12,11:40:47,459,  220.71 ,   5.505 , 1.1948E+03, 1.2150E+03, 0.2209E+03,  0.9833 ,G   10.5 ,  60.016 ,   Error , 1.0196E+03, 1.0198E+03,     0:51:13
12103,  2023/05/12,11:40:47,699,  220.44 ,   5.484 , 1.1894E+03, 1.2089E+03, 0.2161E+03,  0.9839 ,G   10.3 ,  60.008 ,   Error , 1.0197E+03, 1.0199E+03,     0:51:13
12104,  2023/05/12,11:40:47,949,  220.92 ,   5.510 , 1.1962E+03, 1.2172E+03, 0.2256E+03,  0.9827 ,G   10.7 ,  60.006 ,   Error , 1.0198E+03, 1.0200E+03,     0:51:13
12105,  2023/05/12,11:40:48,199,  220.83 ,   5.512 , 1.1969E+03, 1.2172E+03, 0.2218E+03,  0.9833 ,G   10.5 ,  60.006 ,   Error , 1.0199E+03, 1.0200E+03,     0:51:14
12106,  2023/05/12,11:40:48,459,  220.27 ,   5.491 , 1.1905E+03, 1.2095E+03, 0.2136E+03,  0.9843 ,G   10.2 ,  60.008 ,   Error , 1.0199E+03, 1.0201E+03,     0:51:14
12107,  2023/05/12,11:40:48,699,  220.54 ,   5.502 , 1.1924E+03, 1.2134E+03, 0.2251E+03,  0.9826 ,G   10.7 ,  60.000 ,   Error , 1.0200E+03, 1.0202E+03,     0:51:14
12108,  2023/05/12,11:40:48,949,  220.59 ,   5.515 , 1.1965E+03, 1.2165E+03, 0.2198E+03,  0.9835 ,G   10.4 ,  60.004 ,   Error , 1.0201E+03, 1.0203E+03,     0:51:14
12109,  2023/05/12,11:40:49,209,  220.25 ,   5.498 , 1.1917E+03, 1.2110E+03, 0.2152E+03,  0.9841 ,G   10.2 ,  60.000 ,   Error , 1.0202E+03, 1.0204E+03,     0:51:15
12110,  2023/05/12,11:40:49,449,  220.43 ,   5.494 , 1.1903E+03, 1.2109E+03, 0.2227E+03,  0.9829 ,G   10.6 ,  59.996 ,   Error , 1.0203E+03, 1.0205E+03,     0:51:15
12111,  2023/05/12,11:40:49,699,  220.95 ,   5.512 , 1.1974E+03, 1.2178E+03, 0.2218E+03,  0.9833 ,G   10.5 ,  59.994 ,   Error , 1.0204E+03, 1.0205E+03,     0:51:15
12112,  2023/05/12,11:40:49,949,  220.60 ,   5.504 , 1.1942E+03, 1.2142E+03, 0.2194E+03,  0.9835 ,G   10.4 ,  60.000 ,   Error , 1.0204E+03, 1.0206E+03,     0:51:15
12113,  2023/05/12,11:40:50,219,  220.43 ,   5.488 , 1.1897E+03, 1.2097E+03, 0.2190E+03,  0.9835 ,G   10.4 ,  59.990 ,   Error , 1.0205E+03, 1.0207E+03,     0:51:16
12114,  2023/05/12,11:40:50,459,  220.81 ,   5.509 , 1.1958E+03, 1.2165E+03, 0.2236E+03,  0.9830 ,G   10.6 ,  59.990 ,   Error , 1.0206E+03, 1.0208E+03,     0:51:16
12115,  2023/05/12,11:40:50,699,  220.71 ,   5.506 , 1.1948E+03, 1.2152E+03, 0.2215E+03,  0.9832 ,G   10.5 ,  59.990 ,   Error , 1.0207E+03, 1.0209E+03,     0:51:16
12116,  2023/05/12,11:40:50,959,  220.16 ,   5.484 , 1.1882E+03, 1.2073E+03, 0.2139E+03,  0.9842 ,G   10.2 ,  59.988 ,   Error , 1.0208E+03, 1.0210E+03,     0:51:16
12117,  2023/05/12,11:40:51,199,  220.68 ,   5.505 , 1.1938E+03, 1.2149E+03, 0.2254E+03,  0.9826 ,G   10.7 ,  59.984 ,   Error , 1.0209E+03, 1.0210E+03,     0:51:17
12118,  2023/05/12,11:40:51,469,  220.76 ,   5.511 , 1.1963E+03, 1.2166E+03, 0.2212E+03,  0.9833 ,G   10.5 ,  59.986 ,   Error , 1.0209E+03, 1.0211E+03,     0:51:17
12119,  2023/05/12,11:40:51,710,  220.45 ,   5.491 , 1.1912E+03, 1.2105E+03, 0.2150E+03,  0.9841 ,G   10.2 ,  59.984 ,   Error , 1.0210E+03, 1.0212E+03,     0:51:17
12120,  2023/05/12,11:40:51,947,  220.67 ,   5.499 , 1.1924E+03, 1.2135E+03, 0.2255E+03,  0.9826 ,G   10.7 ,  59.984 ,   Error , 1.0211E+03, 1.0213E+03,     0:51:17
12121,  2023/05/12,11:40:52,187,  220.90 ,   5.508 , 1.1964E+03, 1.2167E+03, 0.2213E+03,  0.9833 ,G   10.5 ,  59.980 ,   Error , 1.0212E+03, 1.0214E+03,     0:51:18
12122,  2023/05/12,11:40:52,447,  220.37 ,   5.498 , 1.1922E+03, 1.2117E+03, 0.2166E+03,  0.9839 ,G   10.3 ,  59.980 ,   Error , 1.0213E+03, 1.0215E+03,     0:51:18
12123,  2023/05/12,11:40:52,697,  220.39 ,   5.489 , 1.1891E+03, 1.2096E+03, 0.2219E+03,  0.9830 ,G   10.6 ,  59.976 ,   Error , 1.0214E+03, 1.0215E+03,     0:51:18
12124,  2023/05/12,11:40:52,957,  220.63 ,   5.510 , 1.1954E+03, 1.2157E+03, 0.2213E+03,  0.9833 ,G   10.5 ,  59.978 ,   Error , 1.0214E+03, 1.0216E+03,     0:51:18
12125,  2023/05/12,11:40:53,197,  220.44 ,   5.502 , 1.1928E+03, 1.2128E+03, 0.2196E+03,  0.9835 ,G   10.4 ,  59.980 ,   Error , 1.0215E+03, 1.0217E+03,     0:51:19
12126,  2023/05/12,11:40:53,447,  220.31 ,   5.482 , 1.1880E+03, 1.2078E+03, 0.2177E+03,  0.9836 ,G   10.4 ,  59.976 ,   Error , 1.0216E+03, 1.0218E+03,     0:51:19
12127,  2023/05/12,11:40:53,687,  220.93 ,   5.501 , 1.1941E+03, 1.2153E+03, 0.2258E+03,  0.9826 ,G   10.7 ,  59.972 ,   Error , 1.0217E+03, 1.0219E+03,     0:51:19
12128,  2023/05/12,11:40:53,947,  220.74 ,   5.504 , 1.1945E+03, 1.2150E+03, 0.2225E+03,  0.9831 ,G   10.6 ,  59.976 ,   Error , 1.0218E+03, 1.0220E+03,     0:51:19
12129,  2023/05/12,11:40:54,197,  220.39 ,   5.479 , 1.1881E+03, 1.2074E+03, 0.2151E+03,  0.9840 ,G   10.3 ,  59.974 ,   Error , 1.0218E+03, 1.0220E+03,     0:51:20
12130,  2023/05/12,11:40:54,447,  220.71 ,   5.498 , 1.1922E+03, 1.2135E+03, 0.2264E+03,  0.9824 ,G   10.8 ,  59.972 ,   Error , 1.0219E+03, 1.0221E+03,     0:51:20
12131,  2023/05/12,11:40:54,697,  220.93 ,   5.502 , 1.1949E+03, 1.2155E+03, 0.2227E+03,  0.9831 ,G   10.6 ,  59.972 ,   Error , 1.0220E+03, 1.0222E+03,     0:51:20
12132,  2023/05/12,11:40:54,957,  220.25 ,   5.488 , 1.1894E+03, 1.2087E+03, 0.2151E+03,  0.9840 ,G   10.3 ,  59.976 ,   Error , 1.0221E+03, 1.0223E+03,     0:51:20
12133,  2023/05/12,11:40:55,187,  220.58 ,   5.489 , 1.1895E+03, 1.2107E+03, 0.2256E+03,  0.9825 ,G   10.7 ,  59.974 ,   Error , 1.0222E+03, 1.0224E+03,     0:51:21
12134,  2023/05/12,11:40:55,457,  220.86 ,   5.504 , 1.1953E+03, 1.2157E+03, 0.2218E+03,  0.9832 ,G   10.5 ,  59.976 ,   Error , 1.0223E+03, 1.0224E+03,     0:51:21
12135,  2023/05/12,11:40:55,697,  220.64 ,   5.494 , 1.1923E+03, 1.2122E+03, 0.2190E+03,  0.9835 ,G   10.4 ,  59.978 ,   Error , 1.0223E+03, 1.0225E+03,     0:51:21
12136,  2023/05/12,11:40:55,947,  220.62 ,   5.485 , 1.1893E+03, 1.2101E+03, 0.2230E+03,  0.9829 ,G   10.6 ,  59.974 ,   Error , 1.0224E+03, 1.0226E+03,     0:51:21
12137,  2023/05/12,11:40:56,207,  221.04 ,   5.504 , 1.1958E+03, 1.2166E+03, 0.2241E+03,  0.9829 ,G   10.6 ,  59.974 ,   Error , 1.0225E+03, 1.0227E+03,     0:51:22
12138,  2023/05/12,11:40:56,447,  220.57 ,   5.502 , 1.1933E+03, 1.2137E+03, 0.2212E+03,  0.9833 ,G   10.5 ,  59.978 ,   Error , 1.0226E+03, 1.0228E+03,     0:51:22
12139,  2023/05/12,11:40:56,697,  220.35 ,   5.478 , 1.1873E+03, 1.2071E+03, 0.2176E+03,  0.9836 ,G   10.4 ,  59.978 ,   Error , 1.0227E+03, 1.0229E+03,     0:51:22
12140,  2023/05/12,11:40:56,947,  220.64 ,   5.504 , 1.1935E+03, 1.2145E+03, 0.2249E+03,  0.9827 ,G   10.7 ,  59.974 ,   Error , 1.0228E+03, 1.0229E+03,     0:51:22
12141,  2023/05/12,11:40:57,207,  220.76 ,   5.504 , 1.1945E+03, 1.2151E+03, 0.2226E+03,  0.9831 ,G   10.6 ,  59.982 ,   Error , 1.0228E+03, 1.0230E+03,     0:51:23
12142,  2023/05/12,11:40:57,447,  220.43 ,   5.481 , 1.1886E+03, 1.2081E+03, 0.2158E+03,  0.9839 ,G   10.3 ,  59.978 ,   Error , 1.0229E+03, 1.0231E+03,     0:51:23
12143,  2023/05/12,11:40:57,707,  220.98 ,   5.493 , 1.1922E+03, 1.2138E+03, 0.2282E+03,  0.9822 ,G   10.8 ,  59.978 ,   Error , 1.0230E+03, 1.0232E+03,     0:51:23
12144,  2023/05/12,11:40:57,947,  220.90 ,   5.504 , 1.1955E+03, 1.2159E+03, 0.2222E+03,  0.9832 ,G   10.5 ,  59.976 ,   Error , 1.0231E+03, 1.0233E+03,     0:51:23
12145,  2023/05/12,11:40:58,207,  220.58 ,   5.487 , 1.1908E+03, 1.2103E+03, 0.2166E+03,  0.9839 ,G   10.3 ,  59.980 ,   Error , 1.0232E+03, 1.0234E+03,     0:51:24
12146,  2023/05/12,11:40:58,447,  220.68 ,   5.491 , 1.1906E+03, 1.2118E+03, 0.2256E+03,  0.9825 ,G   10.7 ,  59.978 ,   Error , 1.0233E+03, 1.0234E+03,     0:51:24
12147,  2023/05/12,11:40:58,707,  221.11 ,   5.505 , 1.1968E+03, 1.2172E+03, 0.2223E+03,  0.9832 ,G   10.5 ,  59.980 ,   Error , 1.0233E+03, 1.0235E+03,     0:51:24
12148,  2023/05/12,11:40:58,947,  220.52 ,   5.501 , 1.1932E+03, 1.2130E+03, 0.2179E+03,  0.9837 ,G   10.4 ,  59.984 ,   Error , 1.0234E+03, 1.0236E+03,     0:51:24
12149,  2023/05/12,11:40:59,207,  220.51 ,   5.487 , 1.1895E+03, 1.2099E+03, 0.2215E+03,  0.9831 ,G   10.6 ,  59.980 ,   Error , 1.0235E+03, 1.0237E+03,     0:51:25
12150,  2023/05/12,11:40:59,467,  220.87 ,   5.509 , 1.1961E+03, 1.2167E+03, 0.2230E+03,  0.9831 ,G   10.6 ,  59.980 ,   Error , 1.0236E+03, 1.0238E+03,     0:51:25
12151,  2023/05/12,11:40:59,707,  220.88 ,   5.499 , 1.1941E+03, 1.2146E+03, 0.2221E+03,  0.9831 ,G   10.5 ,  59.986 ,   Error , 1.0237E+03, 1.0239E+03,     0:51:25
12152,  2023/05/12,11:40:59,957,  220.53 ,   5.480 , 1.1888E+03, 1.2085E+03, 0.2176E+03,  0.9837 ,G   10.4 ,  59.982 ,   Error , 1.0238E+03, 1.0239E+03,     0:51:25
12153,  2023/05/12,11:41:00,207,  221.06 ,   5.500 , 1.1947E+03, 1.2159E+03, 0.2261E+03,  0.9826 ,G   10.7 ,  59.984 ,   Error , 1.0238E+03, 1.0240E+03,     0:51:26
12154,  2023/05/12,11:41:00,447,  220.72 ,   5.504 , 1.1946E+03, 1.2149E+03, 0.2213E+03,  0.9833 ,G   10.5 ,  59.984 ,   Error , 1.0239E+03, 1.0241E+03,     0:51:26
12155,  2023/05/12,11:41:00,697,  220.38 ,   5.482 , 1.1889E+03, 1.2081E+03, 0.2146E+03,  0.9841 ,G   10.2 ,  59.984 ,   Error , 1.0240E+03, 1.0242E+03,     0:51:26
12156,  2023/05/12,11:41:00,947,  220.54 ,   5.495 , 1.1908E+03, 1.2119E+03, 0.2250E+03,  0.9826 ,G   10.7 ,  59.982 ,   Error , 1.0241E+03, 1.0243E+03,     0:51:26
12157,  2023/05/12,11:41:01,197,  220.90 ,   5.499 , 1.1943E+03, 1.2147E+03, 0.2217E+03,  0.9832 ,G   10.5 ,  59.986 ,   Error , 1.0242E+03, 1.0244E+03,     0:51:27
12158,  2023/05/12,11:41:01,467,  220.59 ,   5.484 , 1.1902E+03, 1.2098E+03, 0.2166E+03,  0.9838 ,G   10.3 ,  59.986 ,   Error , 1.0242E+03, 1.0244E+03,     0:51:27
12159,  2023/05/12,11:41:01,697,  220.95 ,   5.485 , 1.1906E+03, 1.2119E+03, 0.2265E+03,  0.9824 ,G   10.8 ,  59.986 ,   Error , 1.0243E+03, 1.0245E+03,     0:51:27
12160,  2023/05/12,11:41:01,947,  221.07 ,   5.501 , 1.1957E+03, 1.2161E+03, 0.2221E+03,  0.9832 ,G   10.5 ,  59.984 ,   Error , 1.0244E+03, 1.0246E+03,     0:51:27
12161,  2023/05/12,11:41:02,197,  220.80 ,   5.493 , 1.1929E+03, 1.2129E+03, 0.2196E+03,  0.9835 ,G   10.4 ,  59.995 ,   Error , 1.0245E+03, 1.0247E+03,     0:51:28
12162,  2023/05/12,11:41:02,457,  220.57 ,   5.483 , 1.1889E+03, 1.2094E+03, 0.2217E+03,  0.9831 ,G   10.6 ,  59.986 ,   Error , 1.0246E+03, 1.0248E+03,     0:51:28
12163,  2023/05/12,11:41:02,707,  221.18 ,   5.501 , 1.1958E+03, 1.2166E+03, 0.2243E+03,  0.9829 ,G   10.6 ,  59.988 ,   Error , 1.0247E+03, 1.0248E+03,     0:51:28
12164,  2023/05/12,11:41:02,957,  220.69 ,   5.503 , 1.1941E+03, 1.2144E+03, 0.2210E+03,  0.9833 ,G   10.5 ,  59.990 ,   Error , 1.0247E+03, 1.0249E+03,     0:51:28
12165,  2023/05/12,11:41:03,207,  220.45 ,   5.482 , 1.1889E+03, 1.2086E+03, 0.2171E+03,  0.9837 ,G   10.3 ,  59.993 ,   Error , 1.0248E+03, 1.0250E+03,     0:51:29
12166,  2023/05/12,11:41:03,457,  220.81 ,   5.508 , 1.1953E+03, 1.2163E+03, 0.2251E+03,  0.9827 ,G   10.7 ,  59.986 ,   Error , 1.0249E+03, 1.0251E+03,     0:51:29
12167,  2023/05/12,11:41:03,697,  220.98 ,   5.510 , 1.1970E+03, 1.2176E+03, 0.2229E+03,  0.9831 ,G   10.6 ,  59.995 ,   Error , 1.0250E+03, 1.0252E+03,     0:51:29
12168,  2023/05/12,11:41:03,947,  220.43 ,   5.484 , 1.1897E+03, 1.2089E+03, 0.2149E+03,  0.9841 ,G   10.2 ,  59.986 ,   Error , 1.0251E+03, 1.0253E+03,     0:51:29
12169,  2023/05/12,11:41:04,187,  220.91 ,   5.497 , 1.1929E+03, 1.2144E+03, 0.2271E+03,  0.9824 ,G   10.8 ,  59.988 ,   Error , 1.0252E+03, 1.0253E+03,     0:51:30
12170,  2023/05/12,11:41:04,437,  220.75 ,   5.507 , 1.1954E+03, 1.2156E+03, 0.2207E+03,  0.9834 ,G   10.5 ,  59.986 ,   Error , 1.0252E+03, 1.0254E+03,     0:51:30
12171,  2023/05/12,11:41:04,697,  220.45 ,   5.491 , 1.1912E+03, 1.2105E+03, 0.2157E+03,  0.9840 ,G   10.3 ,  59.993 ,   Error , 1.0253E+03, 1.0255E+03,     0:51:30
12172,  2023/05/12,11:41:04,947,  220.41 ,   5.497 , 1.1909E+03, 1.2117E+03, 0.2234E+03,  0.9829 ,G   10.6 ,  59.981 ,   Error , 1.0254E+03, 1.0256E+03,     0:51:30
12173,  2023/05/12,11:41:05,207,  220.83 ,   5.507 , 1.1958E+03, 1.2160E+03, 0.2208E+03,  0.9834 ,G   10.5 ,  59.988 ,   Error , 1.0255E+03, 1.0257E+03,     0:51:31
12174,  2023/05/12,11:41:05,447,  220.64 ,   5.496 , 1.1928E+03, 1.2127E+03, 0.2189E+03,  0.9836 ,G   10.4 ,  59.988 ,   Error , 1.0256E+03, 1.0258E+03,     0:51:31
12175,  2023/05/12,11:41:05,687,  220.66 ,   5.487 , 1.1903E+03, 1.2107E+03, 0.2214E+03,  0.9831 ,G   10.5 ,  59.990 ,   Error , 1.0257E+03, 1.0258E+03,     0:51:31
12176,  2023/05/12,11:41:05,947,  220.93 ,   5.505 , 1.1957E+03, 1.2163E+03, 0.2232E+03,  0.9830 ,G   10.6 ,  59.981 ,   Error , 1.0257E+03, 1.0259E+03,     0:51:31
12177,  2023/05/12,11:41:06,207,  220.82 ,   5.504 , 1.1950E+03, 1.2154E+03, 0.2216E+03,  0.9832 ,G   10.5 ,  59.995 ,   Error , 1.0258E+03, 1.0260E+03,     0:51:32
12178,  2023/05/12,11:41:06,447,  220.39 ,   5.483 , 1.1888E+03, 1.2083E+03, 0.2162E+03,  0.9839 ,G   10.3 ,  59.981 ,   Error , 1.0259E+03, 1.0261E+03,     0:51:32
12179,  2023/05/12,11:41:06,697,  220.99 ,   5.501 , 1.1944E+03, 1.2156E+03, 0.2264E+03,  0.9825 ,G   10.7 ,  59.986 ,   Error , 1.0260E+03, 1.0262E+03,     0:51:32
12180,  2023/05/12,11:41:06,947,  220.77 ,   5.504 , 1.1946E+03, 1.2150E+03, 0.2216E+03,  0.9832 ,G   10.5 ,  59.986 ,   Error , 1.0261E+03, 1.0263E+03,     0:51:32
12181,  2023/05/12,11:41:07,317,  220.44 ,   5.482 , 1.1891E+03, 1.2083E+03, 0.2147E+03,  0.9841 ,G   10.2 ,  59.990 ,   Error , 1.0262E+03, 1.0263E+03,     0:51:33
12182,  2023/05/12,11:41:07,457,  220.72 ,   5.493 , 1.1912E+03, 1.2125E+03, 0.2261E+03,  0.9825 ,G   10.7 ,  59.981 ,   Error , 1.0262E+03, 1.0264E+03,     0:51:33
12183,  2023/05/12,11:41:07,697,  221.03 ,   5.504 , 1.1962E+03, 1.2167E+03, 0.2223E+03,  0.9832 ,G   10.5 ,  59.990 ,   Error , 1.0263E+03, 1.0265E+03,     0:51:33
12184,  2023/05/12,11:41:07,937,  221.00 ,   5.501 , 1.1946E+03, 1.2157E+03, 0.2256E+03,  0.9826 ,G   10.7 ,  59.984 ,   Error , 1.0264E+03, 1.0266E+03,     0:51:33
12185,  2023/05/12,11:41:08,197,  220.65 ,   5.489 , 1.1901E+03, 1.2111E+03, 0.2246E+03,  0.9827 ,G   10.7 ,  59.988 ,   Error , 1.0265E+03, 1.0267E+03,     0:51:34
12186,  2023/05/12,11:41:08,437,  220.82 ,   5.506 , 1.1955E+03, 1.2158E+03, 0.2213E+03,  0.9833 ,G   10.5 ,  59.981 ,   Error , 1.0266E+03, 1.0268E+03,     0:51:34
12187,  2023/05/12,11:41:08,697,  220.78 ,   5.499 , 1.1927E+03, 1.2140E+03, 0.2261E+03,  0.9825 ,G   10.7 ,  59.995 ,   Error , 1.0267E+03, 1.0268E+03,     0:51:34
12188,  2023/05/12,11:41:08,947,  220.70 ,   5.505 , 1.1946E+03, 1.2149E+03, 0.2210E+03,  0.9833 ,G   10.5 ,  59.984 ,   Error , 1.0267E+03, 1.0269E+03,     0:51:34
12189,  2023/05/12,11:41:09,197,  220.85 ,   5.503 , 1.1947E+03, 1.2154E+03, 0.2235E+03,  0.9829 ,G   10.6 ,  59.988 ,   Error , 1.0268E+03, 1.0270E+03,     0:51:35
12190,  2023/05/12,11:41:09,447,  220.76 ,   5.493 , 1.1913E+03, 1.2126E+03, 0.2267E+03,  0.9824 ,G   10.8 ,  59.986 ,   Error , 1.0269E+03, 1.0271E+03,     0:51:35
12191,  2023/05/12,11:41:09,697,  221.13 ,   5.503 , 1.1963E+03, 1.2169E+03, 0.2233E+03,  0.9830 ,G   10.6 ,  59.990 ,   Error , 1.0270E+03, 1.0272E+03,     0:51:35
12192,  2023/05/12,11:41:09,947,  220.59 ,   5.491 , 1.1916E+03, 1.2113E+03, 0.2171E+03,  0.9838 ,G   10.3 ,  59.981 ,   Error , 1.0271E+03, 1.0273E+03,     0:51:35
12193,  2023/05/12,11:41:10,197,  220.65 ,   5.486 , 1.1896E+03, 1.2105E+03, 0.2239E+03,  0.9827 ,G   10.7 ,  59.995 ,   Error , 1.0271E+03, 1.0273E+03,     0:51:36
12194,  2023/05/12,11:41:10,447,  221.07 ,   5.504 , 1.1960E+03, 1.2168E+03, 0.2240E+03,  0.9829 ,G   10.6 ,  59.986 ,   Error , 1.0272E+03, 1.0274E+03,     0:51:36
12195,  2023/05/12,11:41:10,757,  220.89 ,   5.508 , 1.1964E+03, 1.2167E+03, 0.2212E+03,  0.9833 ,G   10.5 ,  59.988 ,   Error , 1.0273E+03, 1.0275E+03,     0:51:36
12196,  2023/05/12,11:41:11, 27,  220.45 ,   5.484 , 1.1890E+03, 1.2089E+03, 0.2184E+03,  0.9835 ,G   10.4 ,  59.988 ,   Error , 1.0274E+03, 1.0276E+03,     0:51:36
12197,  2023/05/12,11:41:11,187,  221.02 ,   5.500 , 1.1944E+03, 1.2156E+03, 0.2259E+03,  0.9826 ,G   10.7 ,  59.995 ,   Error , 1.0275E+03, 1.0277E+03,     0:51:37
12198,  2023/05/12,11:41:11,447,  220.93 ,   5.501 , 1.1947E+03, 1.2154E+03, 0.2229E+03,  0.9830 ,G   10.6 ,  59.986 ,   Error , 1.0276E+03, 1.0277E+03,     0:51:37
12199,  2023/05/12,11:41:11,697,  220.53 ,   5.478 , 1.1887E+03, 1.2080E+03, 0.2152E+03,  0.9840 ,G   10.3 ,  59.995 ,   Error , 1.0276E+03, 1.0278E+03,     0:51:37
12200,  2023/05/12,11:41:11,947,  220.98 ,   5.508 , 1.1955E+03, 1.2170E+03, 0.2277E+03,  0.9823 ,G   10.8 ,  59.993 ,   Error , 1.0277E+03, 1.0279E+03,     0:51:37
12201,  2023/05/12,11:41:12,207,  220.91 ,   5.512 , 1.1973E+03, 1.2178E+03, 0.2226E+03,  0.9831 ,G   10.5 ,  59.993 ,   Error , 1.0278E+03, 1.0280E+03,     0:51:38
